CustomerID,purchase_frequency,total_revenue,total_quantity,last_purchase_date,first_purchase_date,unique_products,days_since_last_purchase,customer_lifespan_days,avg_order_value
15645,1,612.01,256,2011-11-21,2011-11-21,50,18,0,612.01
15646,3,447.64000000000004,394,2011-07-05,2010-12-02,35,157,214,149.21
15648,2,639.5,218,2011-05-19,2011-03-17,23,203,62,319.75
15649,2,816.0,192,2011-01-07,2010-12-07,1,335,31,408.0
15651,3,646.3,479,2011-11-03,2011-03-24,27,36,223,215.43
15652,1,337.74,208,2011-09-09,2011-09-09,21,90,0,337.74
15653,2,877.4399999999999,1200,2011-09-08,2011-08-16,4,92,23,438.72
15654,2,922.53,475,2011-11-30,2011-11-13,15,8,16,461.26
15655,1,560.67,324,2011-04-10,2011-04-10,34,242,0,560.67
15656,4,748.5,343,2011-10-25,2011-02-28,46,44,238,187.12
15657,1,30.0,24,2011-11-17,2011-11-17,1,22,0,30.0
15658,5,1024.1000000000001,242,2011-06-02,2010-12-02,40,189,182,204.82
15659,1,306.45,111,2011-10-27,2011-10-27,11,43,0,306.45
15660,9,1600.86,1050,2011-11-14,2010-12-09,55,24,340,177.87
15661,2,309.8,236,2011-01-26,2011-01-05,4,316,21,154.9
15663,1,138.14,106,2011-08-25,2011-08-25,9,105,0,138.14
15664,1,386.43,157,2011-10-20,2011-10-20,17,50,0,386.43
15665,2,2222.21,1654,2011-06-24,2011-04-10,92,167,74,1111.1
15667,1,301.32,240,2011-10-31,2011-10-31,13,39,0,301.32
15668,1,76.32000000000001,72,2011-05-06,2011-05-06,1,217,0,76.32
15669,4,684.34,342,2011-10-30,2011-03-21,31,39,223,171.08
15670,1,173.05,91,2011-02-16,2011-02-16,12,296,0,173.05
15671,7,2657.13,1699,2011-11-21,2011-03-14,52,18,252,379.59
15673,4,2726.23,1451,2011-09-12,2011-01-16,107,87,238,681.56
15674,5,2446.6,1275,2011-09-27,2011-03-30,88,72,181,489.32
15675,3,323.69,527,2011-09-19,2011-03-04,20,80,198,107.9
15676,3,3435.76,2252,2011-11-21,2011-03-01,191,18,265,1145.25
15677,1,657.23,319,2011-10-21,2011-10-21,33,48,0,657.23
15678,1,352.7,184,2011-10-18,2011-10-18,12,52,0,352.7
15679,4,781.28,1170,2011-11-15,2011-06-10,98,23,158,195.32
15680,3,1333.68,952,2011-11-30,2010-12-08,61,8,356,444.56
15681,5,1426.16,816,2011-11-14,2011-03-04,32,24,255,285.23
15683,1,193.75,131,2011-08-14,2011-08-14,10,116,0,193.75
15687,9,2993.1,1310,2011-12-01,2011-01-13,119,8,321,332.57
15689,2,254.1,84,2011-08-12,2010-12-13,8,119,241,127.05
15690,2,239.76,408,2011-12-05,2011-08-31,19,3,96,119.88
15691,1,136.8,72,2011-04-01,2011-04-01,2,251,0,136.8
15692,1,191.04,138,2011-11-11,2011-11-11,12,27,0,191.04
15694,14,6479.4,1677,2011-12-09,2010-12-02,42,0,372,462.81
15695,2,409.98,212,2011-03-18,2011-03-18,22,266,0,204.99
15696,8,2711.11,1015,2011-11-06,2011-01-17,140,32,293,338.89
15699,1,309.65,113,2011-11-22,2011-11-22,18,17,0,309.65
15700,2,696.68,357,2011-06-20,2011-06-19,85,171,1,348.34
15701,4,1529.0,912,2011-12-07,2011-08-21,193,1,108,382.25
15703,1,211.5,66,2011-03-20,2011-03-20,5,264,0,211.5
15704,4,2293.62,1028,2011-07-22,2011-05-08,79,139,75,573.4
15705,1,143.1,62,2011-05-22,2011-05-22,6,200,0,143.1
15706,4,1060.56,321,2011-10-07,2011-08-15,50,63,52,265.14
15707,4,916.98,594,2011-11-04,2011-09-14,126,34,51,229.24
15708,7,3235.25,1217,2011-10-30,2010-12-05,124,40,328,462.18
15709,1,133.25,121,2011-03-01,2011-03-01,6,283,0,133.25
15712,5,1072.3600000000001,486,2011-11-30,2011-02-25,41,8,278,214.47
15713,2,356.7,150,2011-07-19,2010-12-08,18,142,222,178.35
15714,2,330.03000000000003,186,2011-11-28,2011-09-23,34,11,66,165.02
15716,4,1101.1100000000001,738,2011-07-17,2010-12-05,101,145,223,275.28
15717,1,150.3,70,2011-04-19,2011-04-19,7,233,0,150.3
15719,13,5030.07,2718,2011-11-07,2011-01-06,299,32,304,386.93
15720,1,598.73,281,2011-11-15,2011-11-15,128,23,0,598.73
15721,1,471.40000000000003,388,2011-11-28,2011-11-28,80,11,0,471.4
15722,5,2211.21,1023,2011-11-04,2011-02-22,45,35,254,442.24
15723,1,190.7,73,2010-12-10,2010-12-10,37,364,0,190.7
15724,2,218.25,73,2011-05-22,2011-02-28,11,200,83,109.12
15725,1,415.25,221,2011-11-24,2011-11-24,32,14,0,415.25
15727,7,5159.06,3063,2011-11-23,2010-12-15,213,16,342,737.01
15729,1,85.0,28,2011-05-11,2011-05-11,5,212,0,85.0
15730,3,1120.88,689,2011-10-05,2011-05-17,68,65,140,373.63
15732,2,294.12,215,2011-05-11,2010-12-02,13,211,159,147.06
15733,1,162.3,62,2011-03-02,2011-03-02,10,282,0,162.3
15734,2,1339.45,346,2011-08-17,2011-05-23,25,114,85,669.72
15737,8,1188.1200000000001,597,2011-11-25,2011-04-11,60,14,228,148.52
15738,16,4812.42,2982,2011-11-21,2010-12-02,46,18,353,300.78
15739,1,449.12,472,2011-10-04,2011-10-04,8,65,0,449.12
15740,1,154.88,152,2011-10-21,2011-10-21,9,48,0,154.88
15743,4,775.96,214,2011-11-23,2011-06-08,59,15,168,193.99
15744,1,34.8,120,2011-09-23,2011-09-23,3,77,0,34.8
15745,4,1094.59,421,2011-11-20,2011-04-17,57,18,217,273.65
15746,1,196.88,178,2011-07-28,2011-07-28,28,133,0,196.88
15747,3,946.64,466,2011-11-27,2011-06-20,52,12,160,315.55
15748,1,144.36,50,2011-10-30,2011-10-30,19,39,0,144.36
15749,3,44534.3,18028,2011-04-18,2011-01-11,5,234,97,14844.77
15750,8,2463.05,1783,2011-12-07,2010-12-08,214,2,364,307.88
15752,7,2626.6,1960,2011-10-31,2010-12-02,236,39,333,375.23
15753,1,79.2,144,2011-02-08,2011-02-08,1,304,0,79.2
15754,3,458.57,199,2011-10-19,2011-04-07,24,50,195,152.86
15755,6,2364.25,1427,2011-11-29,2011-02-18,127,9,284,394.04
15756,4,528.01,241,2011-10-09,2011-04-04,160,60,187,132.0
15757,2,714.42,491,2011-10-05,2011-05-06,43,65,152,357.21
15758,1,205.25,47,2011-11-15,2011-11-15,9,24,0,205.25
15759,3,253.04,60,2011-05-05,2010-12-16,5,217,139,84.35
15762,2,583.75,251,2011-10-05,2011-09-23,37,64,12,291.88
15763,2,1086.92,271,2011-11-08,2011-09-23,58,31,45,543.46
15764,6,3279.97,2050,2011-09-12,2011-03-08,150,87,188,546.66
15766,1,315.06,170,2011-10-06,2011-10-06,11,63,0,315.06
15768,3,621.8299999999999,244,2011-08-16,2011-04-28,23,115,110,207.28
15769,26,56252.72,29672,2011-12-02,2010-12-03,26,6,363,2163.57
15773,1,635.6800000000001,311,2011-12-04,2011-12-04,10,5,0,635.68
15774,1,270.8,87,2011-10-02,2011-10-02,25,68,0,270.8
15775,1,104.9,68,2011-04-08,2011-04-08,7,244,0,104.9
15776,1,241.62,138,2011-07-29,2011-07-29,18,132,0,241.62
15777,4,1047.11,378,2011-04-12,2010-12-13,18,240,120,261.78
15780,3,475.28000000000003,220,2011-06-09,2010-12-17,26,183,174,158.43
15781,3,345.46,180,2011-11-14,2011-02-07,20,24,280,115.15
15782,3,2614.7400000000002,864,2011-11-30,2011-09-11,34,9,79,871.58
15783,1,246.3,212,2011-11-29,2011-11-29,14,10,0,246.3
15785,5,2328.9700000000003,1612,2011-11-07,2011-02-17,58,32,262,465.79
15786,3,4919.0,3340,2011-10-24,2011-08-17,257,45,68,1639.67
15787,3,933.26,534,2011-11-13,2011-10-09,156,25,35,311.09
15789,1,351.3,438,2010-12-16,2010-12-16,25,357,0,351.3
15790,1,218.75,113,2011-11-29,2011-11-29,34,9,0,218.75
15791,2,1612.69,731,2011-10-27,2011-05-19,66,43,160,806.34
15793,3,965.61,553,2011-11-25,2011-03-16,6,14,253,321.87
15795,1,610.01,581,2011-07-13,2011-07-13,42,149,0,610.01
15796,8,2708.61,860,2011-12-08,2011-02-10,70,0,301,338.58
15797,4,2207.4,873,2011-08-18,2011-01-24,8,112,206,551.85
15799,3,884.14,955,2011-09-25,2011-01-09,94,75,258,294.71
15800,2,696.89,332,2011-08-24,2011-04-07,116,106,139,348.44
15801,3,1063.95,570,2011-10-24,2011-08-22,61,45,63,354.65
15802,1,451.42,1,2011-07-20,2011-07-20,1,142,0,451.42
15803,1,415.82000000000005,290,2011-10-19,2011-10-19,8,50,0,415.82
15804,13,4206.39,2565,2011-12-09,2011-05-25,170,0,198,323.57
15805,17,5488.18,3367,2011-11-16,2010-12-10,220,22,341,322.83
15806,3,784.58,602,2011-10-24,2011-03-08,24,45,230,261.53
15807,3,903.9,430,2011-10-20,2011-09-23,48,49,26,301.3
15808,4,3651.27,1305,2011-02-06,2010-12-05,142,305,63,912.82
15809,5,515.77,301,2011-11-03,2011-02-10,31,35,266,103.15
15810,4,1391.98,861,2011-09-22,2011-02-16,66,78,218,348.0
15811,6,2218.62,1071,2011-11-17,2010-12-09,117,21,343,369.77
15812,5,1801.14,922,2011-08-24,2011-01-26,36,106,210,360.23
15813,2,1303.9099999999999,603,2011-05-16,2011-04-14,40,207,31,651.95
15814,4,1945.33,1271,2011-11-23,2011-10-20,63,16,33,486.33
15815,5,2100.6,1856,2011-10-07,2011-03-25,33,63,196,420.12
15819,4,1905.45,1357,2011-10-21,2011-03-08,96,48,227,476.36
15820,1,206.98,128,2011-01-24,2011-01-24,17,319,0,206.98
15821,2,570.96,202,2011-10-26,2011-10-09,57,43,17,285.48
15822,2,885.47,375,2011-12-06,2010-12-15,28,2,356,442.74
15823,1,15.0,1,2010-12-02,2010-12-02,1,371,0,15.0
15825,1,532.94,220,2011-06-20,2011-06-20,20,171,0,532.94
15826,3,1654.31,963,2011-10-14,2011-05-13,64,55,154,551.44
15827,14,1836.0900000000001,882,2011-09-27,2010-12-02,72,72,299,131.15
15829,2,636.14,996,2011-09-01,2011-07-22,44,98,41,318.07
15830,1,576.0,415,2011-11-02,2011-11-02,39,37,0,576.0
15831,3,794.64,1092,2011-10-12,2011-01-19,63,57,265,264.88
15832,1,836.79,465,2011-03-30,2011-03-30,54,253,0,836.79
15834,4,2225.15,961,2011-09-30,2011-03-07,242,69,206,556.29
15835,4,954.09,439,2011-10-26,2011-01-13,47,43,286,238.52
15836,1,137.37,26,2011-10-20,2011-10-20,10,49,0,137.37
15837,1,391.98,189,2011-10-06,2011-10-06,24,64,0,391.98
15838,19,33643.08,18368,2011-11-28,2010-12-07,54,10,356,1770.69
15839,3,1048.49,675,2011-11-06,2011-07-14,56,32,114,349.5
15840,2,355.56,396,2011-10-12,2011-06-20,26,58,113,177.78
15841,4,1224.06,942,2011-09-28,2011-01-05,36,72,266,306.02
15843,1,118.95000000000002,27,2011-02-09,2011-02-09,8,303,0,118.95
15844,1,130.73999999999998,134,2011-10-24,2011-10-24,11,45,0,130.74
15845,8,3711.77,1926,2011-11-22,2011-01-06,97,17,319,463.97
15847,2,389.27,449,2011-11-01,2011-02-24,22,37,249,194.64
15850,2,234.88,298,2011-11-20,2011-06-24,87,18,148,117.44
15852,2,160.71,48,2011-06-06,2011-05-26,22,186,10,80.36
15853,1,110.8,135,2011-10-19,2011-10-19,29,51,0,110.8
15854,12,2969.12,926,2011-12-05,2010-12-13,105,3,357,247.43
15855,5,712.24,470,2011-07-26,2011-03-21,59,136,126,142.45
15856,27,16143.64,10866,2011-12-05,2010-12-09,295,3,361,597.91
15857,1,297.0,308,2011-11-21,2011-11-21,14,18,0,297.0
15858,5,1427.57,1163,2011-11-24,2010-12-07,145,15,351,285.51
15860,8,965.16,437,2011-10-30,2010-12-06,105,40,327,120.64
15861,8,3146.92,2528,2011-11-27,2011-03-17,339,11,254,393.36
15862,4,832.88,585,2011-12-01,2010-12-01,142,7,365,208.22
15863,2,68.84,19,2011-11-14,2011-05-31,18,25,167,34.42
15864,6,1936.3200000000002,1192,2011-11-17,2011-01-27,16,21,293,322.72
15865,3,895.13,368,2011-10-30,2011-05-10,37,40,173,298.38
15866,1,211.89,124,2011-08-30,2011-08-30,43,100,0,211.89
15867,15,3810.14,2052,2011-12-04,2010-12-05,302,4,363,254.01
15869,2,149.64,175,2011-03-07,2011-03-07,13,276,0,74.82
15870,1,351.44,333,2011-11-07,2011-11-07,68,32,0,351.44
15872,2,316.25,187,2011-11-25,2011-11-25,101,14,0,158.12
15874,7,4405.88,2534,2011-10-07,2011-02-28,110,63,220,629.41
15877,2,490.33,368,2011-12-08,2011-11-22,122,1,16,245.16
15880,1,329.03000000000003,202,2010-12-05,2010-12-05,95,368,0,329.03
15881,5,501.39000000000004,260,2011-01-31,2010-12-10,26,311,52,100.28
15882,4,516.36,276,2011-05-25,2010-12-06,23,198,169,129.09
15883,2,396.48,223,2011-12-07,2011-11-06,42,1,31,198.24
15885,3,379.35,111,2011-09-08,2011-02-03,18,92,216,126.45
15886,1,181.09,147,2011-10-10,2011-10-10,12,59,0,181.09
15888,1,168.31,76,2011-09-20,2011-09-20,11,80,0,168.31
15889,2,420.07,206,2011-07-06,2010-12-05,79,156,212,210.04
15891,1,511.68,418,2011-04-27,2011-04-27,60,226,0,511.68
15894,2,258.25,164,2011-03-31,2010-12-05,35,252,115,129.12
15895,1,179.17,94,2011-07-13,2011-07-13,11,149,0,179.17
15897,2,208.59,223,2011-05-29,2011-05-29,17,193,0,104.3
15898,5,1383.83,567,2011-12-08,2010-12-06,70,0,367,276.77
15899,1,56.25,39,2010-12-06,2010-12-06,4,368,0,56.25
15900,1,337.28,216,2011-11-16,2011-11-16,44,23,0,337.28
15901,3,351.73,379,2011-11-23,2011-07-08,102,16,138,117.24
15903,7,5126.76,2410,2011-11-30,2011-02-17,46,9,285,732.39
15904,1,164.68,84,2011-12-01,2011-12-01,30,7,0,164.68
15906,7,1567.69,544,2011-11-20,2011-03-29,113,19,235,223.96
15907,3,882.72,478,2011-12-06,2011-05-13,175,3,206,294.24
15909,1,191.94,98,2011-06-19,2011-06-19,7,173,0,191.94
15910,8,1228.88,1013,2011-12-09,2011-01-27,215,0,315,153.61
15912,2,264.62,185,2011-06-14,2011-04-20,19,177,54,132.31
15916,8,1502.8600000000001,752,2011-11-23,2010-12-08,124,15,350,187.86
15917,1,123.1,42,2011-04-06,2011-04-06,12,247,0,123.1
15918,2,334.23,153,2011-06-02,2011-03-13,33,190,80,167.12
15919,2,525.69,385,2011-11-20,2010-12-06,103,19,349,262.85
15920,4,167.5,99,2011-07-08,2011-07-08,53,153,0,41.88
15921,1,323.03000000000003,162,2011-06-20,2011-06-20,24,172,0,323.03
15922,1,369.5,138,2010-12-01,2010-12-01,11,372,0,369.5
15923,1,127.08,122,2010-12-02,2010-12-02,21,372,0,127.08
15925,1,207.15,93,2011-05-29,2011-05-29,12,193,0,207.15
15930,1,426.63,139,2011-10-03,2011-10-03,21,66,0,426.63
15932,8,2495.87,2325,2011-12-05,2011-02-23,93,3,285,311.98
15933,3,1107.46,885,2011-11-18,2011-09-14,63,20,65,369.15
15935,2,416.86,115,2011-04-14,2011-04-12,12,238,2,208.43
15937,1,145.35,73,2011-10-06,2011-10-06,7,63,0,145.35
15938,5,404.58,240,2011-08-19,2011-01-20,13,111,211,80.92
15939,15,6115.01,4728,2011-09-11,2011-01-12,28,89,241,407.67
15940,1,35.8,4,2011-02-01,2011-02-01,1,310,0,35.8
15942,1,337.44,232,2011-07-29,2011-07-29,14,133,0,337.44
15944,1,325.1,50,2011-03-08,2011-03-08,6,276,0,325.1
15945,1,181.0,52,2010-12-09,2010-12-09,2,364,0,181.0
15947,1,1708.24,898,2011-09-18,2011-09-18,29,82,0,1708.24
15948,2,955.24,567,2011-12-01,2011-10-27,51,7,35,477.62
15949,2,364.72,284,2011-11-23,2011-09-29,12,16,54,182.36
15950,4,1744.71,719,2011-11-08,2010-12-15,86,31,327,436.18
15951,2,708.22,313,2011-12-01,2011-02-27,36,8,276,354.11
15952,4,781.91,391,2011-11-06,2011-04-28,65,33,191,195.48
15953,8,1657.28,891,2011-11-24,2010-12-05,63,14,354,207.16
15955,14,4416.26,2135,2011-11-15,2010-12-02,137,23,348,315.45
15957,1,428.89,211,2011-11-08,2011-11-08,40,31,0,428.89
15958,1,104.35,33,2011-09-26,2011-09-26,7,73,0,104.35
15963,2,470.76,298,2011-11-20,2011-10-25,26,19,25,235.38
15965,4,808.87,434,2011-11-22,2010-12-07,88,16,350,202.22
15967,2,397.68,205,2011-11-16,2011-01-25,73,22,295,198.84
15969,3,666.1,124,2011-12-07,2011-06-07,20,2,182,222.03
15970,1,314.1,116,2011-02-09,2011-02-09,11,303,0,314.1
15971,12,4199.85,1717,2011-11-22,2011-02-01,10,17,293,349.99
15973,1,307.82000000000005,106,2010-12-08,2010-12-08,4,366,0,307.82
15974,7,3442.15,2262,2011-10-31,2011-02-24,141,38,249,491.74
15975,1,371.01,243,2011-09-16,2011-09-16,24,83,0,371.01
15976,2,427.64,275,2011-06-27,2011-05-03,83,164,54,213.82
15977,2,1054.73,1016,2011-11-22,2011-10-31,48,16,21,527.36
15978,1,1098.78,888,2011-09-23,2011-09-23,49,76,0,1098.78
15980,3,2398.86,1560,2011-09-12,2011-03-30,40,88,165,799.62
15981,8,3408.48,1866,2011-11-15,2011-02-01,53,24,286,426.06
15983,4,1465.12,886,2011-11-17,2010-12-01,82,21,351,366.28
15984,10,2780.63,1815,2011-12-07,2010-12-06,217,2,365,278.06
15985,2,1142.42,1086,2011-08-08,2011-04-17,29,122,113,571.21
15986,1,168.12,268,2011-11-09,2011-11-09,14,29,0,168.12
15987,7,1432.77,1533,2011-11-27,2010-12-06,110,11,356,204.68
15988,1,156.78,180,2011-11-20,2011-11-20,26,18,0,156.78
15990,2,792.11,443,2011-10-26,2011-02-25,52,43,243,396.06
15992,1,41.989999999999995,17,2011-12-06,2011-12-06,3,3,0,41.99
15993,7,2777.67,2037,2011-12-01,2011-10-26,335,8,35,396.81
15994,1,414.27,173,2011-10-16,2011-10-16,31,54,0,414.27
15996,6,1032.58,380,2011-09-12,2010-12-08,103,87,277,172.1
15998,5,3080.22,2032,2011-11-03,2010-12-12,370,36,325,616.04
16000,3,12393.7,5110,2011-12-07,2011-12-07,9,2,0,4131.23
16003,5,2735.37,1185,2011-11-10,2010-12-15,82,29,329,547.07
16005,4,578.71,280,2011-11-27,2011-03-14,173,11,258,144.68
16006,1,101.4,84,2011-05-12,2011-05-12,8,210,0,101.4
16007,4,1693.81,1388,2011-10-23,2011-05-08,221,47,167,423.45
16008,3,478.78,323,2011-11-16,2011-05-19,29,23,180,159.59
16009,4,972.11,366,2011-11-17,2011-07-03,68,21,137,243.03
16010,3,392.4,202,2011-04-08,2010-12-12,62,245,116,130.8
16011,16,3352.96,2035,2011-12-01,2010-12-08,99,7,357,209.56
16012,3,1415.29,799,2011-11-04,2011-07-07,87,34,119,471.76
16013,47,37130.6,15536,2011-12-06,2010-12-03,30,3,367,790.01
16014,3,646.83,258,2011-11-02,2011-02-21,123,37,253,215.61
16015,3,704.55,907,2011-12-06,2011-10-21,146,3,45,234.85
16016,8,1465.51,602,2011-12-06,2010-12-08,156,2,363,183.19
16017,1,211.88,102,2011-10-23,2011-10-23,26,46,0,211.88
16018,2,408.90000000000003,190,2011-10-31,2011-06-12,26,38,141,204.45
16019,9,3786.2400000000002,1733,2011-10-24,2010-12-10,133,46,317,420.69
16020,3,851.01,487,2011-11-23,2011-10-05,42,16,48,283.67
16022,1,602.63,255,2011-03-24,2011-03-24,68,259,0,602.63
16023,3,719.81,358,2011-10-24,2011-03-18,90,45,220,239.94
16024,1,251.03,397,2011-11-27,2011-11-27,61,11,0,251.03
16025,1,439.65999999999997,338,2011-11-10,2011-11-10,28,29,0,439.66
16026,1,236.09,243,2011-10-27,2011-10-27,30,42,0,236.09
16027,6,934.62,1147,2011-09-09,2011-02-10,11,91,210,155.77
16029,63,80850.84,40108,2011-11-01,2010-12-01,44,38,335,1283.35
16030,1,331.24,283,2011-02-03,2011-02-03,28,309,0,331.24
16031,2,547.9,421,2011-09-08,2011-04-06,91,91,154,273.95
16033,20,8778.82,3529,2011-12-04,2010-12-05,538,5,364,438.94
16034,3,437.7,242,2011-05-27,2011-01-11,18,195,136,145.9
16036,2,758.92,716,2011-09-13,2011-03-21,55,86,176,379.46
16037,3,855.02,428,2011-03-15,2010-12-16,37,269,88,285.01
16038,3,471.78000000000003,244,2011-12-02,2011-05-22,24,7,194,157.26
16040,3,1313.55,684,2011-10-05,2011-03-16,57,64,203,437.85
16041,3,3166.4,1584,2011-11-09,2011-07-21,6,30,110,1055.47
16042,5,1177.47,743,2011-11-17,2011-01-11,68,21,310,235.49
16043,4,773.99,503,2011-11-02,2011-01-26,30,37,280,193.5
16045,4,1340.7,897,2011-08-12,2011-02-22,71,119,170,335.18
16048,2,256.44,144,2010-12-01,2010-12-01,8,372,0,128.22
16049,3,1074.81,763,2011-10-30,2011-09-25,248,39,34,358.27
16050,1,137.9,278,2011-06-19,2011-06-19,10,173,0,137.9
16052,1,362.06,282,2011-10-16,2011-10-16,34,53,0,362.06
16053,2,1511.95,1793,2011-11-07,2011-08-09,81,32,89,755.98
16054,1,783.9,380,2011-07-17,2011-07-17,70,144,0,783.9
16055,1,134.8,22,2011-05-03,2011-05-03,8,220,0,134.8
16056,1,650.75,345,2011-10-25,2011-10-25,66,44,0,650.75
16057,7,2263.12,863,2011-11-23,2011-02-28,109,15,268,323.3
16059,6,1453.16,641,2011-10-05,2010-12-07,126,65,301,242.19
16062,4,1153.62,800,2011-11-30,2010-12-10,50,9,355,288.4
16063,1,335.32,262,2011-03-24,2011-03-24,23,259,0,335.32
16065,1,367.14,228,2010-12-09,2010-12-09,71,364,0,367.14
16066,5,1521.04,935,2011-11-23,2011-08-07,77,16,107,304.21
16070,2,852.15,457,2011-11-17,2011-11-07,32,21,9,426.08
16071,1,326.24,180,2011-10-26,2011-10-26,21,44,0,326.24
16072,1,584.3199999999999,140,2011-02-24,2011-02-24,23,287,0,584.32
16073,1,122.39999999999999,48,2011-02-15,2011-02-15,1,296,0,122.4
16076,10,2234.73,1435,2011-12-06,2011-05-15,71,2,205,223.47
16078,1,79.2,16,2011-03-01,2011-03-01,1,283,0,79.2
16079,3,1352.0,864,2011-11-23,2011-10-30,18,16,23,450.67
16080,2,217.16,128,2011-09-19,2011-03-10,10,81,192,108.58
16081,5,2799.42,1473,2011-10-14,2010-12-08,175,55,310,559.88
16083,2,1317.62,908,2011-08-31,2010-12-14,31,100,259,658.81
16084,1,436.18,216,2011-02-13,2011-02-13,38,298,0,436.18
16085,5,981.51,636,2011-11-16,2011-01-23,123,22,297,196.3
16086,5,1121.39,511,2011-10-11,2010-12-07,24,58,307,224.28
16091,2,315.06,154,2011-07-08,2011-05-25,16,154,43,157.53
16092,3,817.86,628,2011-08-17,2011-03-30,37,114,139,272.62
16093,1,17.0,20,2011-08-25,2011-08-25,1,106,0,17.0
16094,4,1078.23,647,2011-11-28,2011-05-04,48,11,207,269.56
16096,1,320.62,155,2011-03-20,2011-03-20,12,263,0,320.62
16097,1,185.04999999999998,87,2011-04-13,2011-04-13,10,239,0,185.05
16098,7,2005.63,613,2011-09-13,2010-12-01,34,87,286,286.52
16099,3,731.9,434,2011-10-20,2011-04-28,29,49,175,243.97
16101,1,1290.7,757,2011-09-30,2011-09-30,76,70,0,1290.7
16102,3,1842.14,942,2011-10-28,2011-08-03,41,41,86,614.05
16103,6,1429.64,558,2011-12-02,2011-04-20,30,6,226,238.27
16104,1,298.21,122,2011-10-09,2011-10-09,28,61,0,298.21
16105,1,336.96,330,2011-04-05,2011-04-05,13,248,0,336.96
16106,1,108.38,74,2011-10-05,2011-10-05,6,65,0,108.38
16107,7,3204.1600000000003,1176,2011-11-22,2011-06-09,16,17,165,457.74
16108,1,842.5,615,2011-09-16,2011-09-16,48,84,0,842.5
16109,2,611.88,612,2011-05-05,2011-02-04,18,218,89,305.94
16110,3,1320.95,720,2011-10-25,2011-02-01,283,44,266,440.32
16112,4,195.73999999999998,574,2011-07-19,2011-01-05,15,142,195,48.93
16113,1,161.38,176,2011-06-09,2011-06-09,30,182,0,161.38
16114,1,135.75000000000003,43,2011-06-22,2011-06-22,8,170,0,135.75
16115,8,1660.8799999999999,994,2011-11-30,2011-02-20,169,9,282,207.61
16116,1,612.78,248,2011-05-12,2011-05-12,34,211,0,612.78
16117,1,232.21,130,2011-06-03,2011-06-03,30,189,0,232.21
16119,2,423.36,240,2011-12-01,2011-09-28,14,7,64,211.68
16120,4,1309.14,878,2011-10-11,2011-10-11,26,58,0,327.29
16121,2,854.66,576,2011-10-13,2011-05-08,170,56,158,427.33
16122,4,684.4200000000001,1128,2011-09-27,2010-12-08,26,72,293,171.1
16123,1,307.78,170,2011-10-19,2011-10-19,16,51,0,307.78
16124,1,249.0,48,2011-01-26,2011-01-26,11,316,0,249.0
16125,1,289.35,124,2010-12-07,2010-12-07,13,366,0,289.35
16126,4,6287.77,2125,2011-11-10,2011-02-16,57,28,267,1571.94
16127,1,656.25,323,2011-10-31,2011-10-31,40,38,0,656.25
16128,5,1880.22,988,2011-11-22,2011-03-02,76,17,264,376.04
16131,6,3506.54,1802,2011-10-19,2011-04-14,55,51,188,584.42
16133,33,14589.04,8887,2011-12-06,2011-01-25,219,3,314,442.09
16134,2,618.09,371,2011-11-18,2010-12-15,34,21,337,309.04
16135,1,517.55,209,2011-03-22,2011-03-22,21,262,0,517.55
16136,3,709.38,440,2011-10-11,2011-03-07,35,59,217,236.46
16139,3,635.41,330,2011-11-21,2011-05-17,25,18,187,211.8
16140,2,725.18,730,2011-10-05,2010-12-03,32,65,305,362.59
16141,1,620.4,238,2011-09-12,2011-09-12,30,87,0,620.4
16142,1,535.34,422,2011-04-04,2011-04-04,37,249,0,535.34
16143,6,2424.94,919,2011-12-06,2010-12-05,75,2,365,404.16
16144,1,175.2,16,2011-04-07,2011-04-07,1,246,0,175.2
16145,11,3799.4900000000002,3123,2011-12-01,2010-12-15,134,8,351,345.41
16146,3,734.13,427,2011-07-05,2011-04-21,26,156,74,244.71
16147,1,375.0,246,2011-07-29,2011-07-29,22,133,0,375.0
16148,1,76.32000000000001,72,2011-02-16,2011-02-16,1,295,0,76.32
16149,2,280.52,308,2011-12-05,2011-07-20,18,4,137,140.26
16150,5,2053.02,1047,2011-10-28,2010-12-02,91,42,329,410.6
16152,1,1829.04,642,2011-03-16,2011-03-16,29,268,0,1829.04
16153,5,1824.23,1073,2011-10-21,2010-12-20,78,49,305,364.85
16156,9,3092.04,1273,2011-12-01,2011-02-02,108,8,302,343.56
16157,3,656.69,347,2011-11-24,2011-09-28,12,15,56,218.9
16159,1,348.2,236,2011-03-03,2011-03-03,14,281,0,348.2
16160,2,1025.44,1162,2011-10-05,2011-09-15,20,64,20,512.72
16161,19,5533.67,2583,2011-12-08,2010-12-06,286,1,367,291.25
16162,1,37.4,4,2011-04-01,2011-04-01,2,251,0,37.4
16163,2,856.6,192,2011-04-21,2010-12-09,5,231,132,428.3
16164,3,822.48,433,2011-11-22,2011-10-28,27,16,25,274.16
16168,27,3787.6,1892,2011-11-29,2010-12-05,57,10,359,140.28
16169,4,1822.97,1325,2011-12-01,2011-09-25,71,7,67,455.74
