CustomerID,segment,cluster,days_since_last_purchase,purchase_frequency,total_revenue,unique_products,avg_order_value,customer_lifespan_days
15811,Regular Customer,1,21,6,2218.62,117,369.77,343
15812,Regular Customer,1,106,5,1801.14,36,360.23,210
15813,Low Value Customer,0,207,2,1303.91,40,651.95,31
15814,Regular Customer,1,16,4,1945.33,63,486.33,33
15815,Regular Customer,1,63,5,2100.6,33,420.12,196
15819,Regular Customer,1,48,4,1905.45,96,476.36,227
15820,Low Value Customer,0,319,1,206.98,17,206.98,0
15821,Regular Customer,1,43,2,570.96,57,285.48,17
15822,Regular Customer,1,2,2,885.47,28,442.74,356
15823,Low Value Customer,0,371,1,15.0,1,15.0,0
15825,Low Value Customer,0,171,1,532.94,20,532.94,0
15826,Regular Customer,1,55,3,1654.31,64,551.44,154
15827,Regular Customer,1,72,14,1836.09,72,131.15,299
15829,Regular Customer,1,98,2,636.14,44,318.07,41
15830,Regular Customer,1,37,1,576.0,39,576.0,0
15831,Regular Customer,1,57,3,794.64,63,264.88,265
15832,Low Value Customer,0,253,1,836.79,54,836.79,0
15834,Regular Customer,1,69,4,2225.15,242,556.29,206
15835,Regular Customer,1,43,4,954.09,47,238.52,286
15836,Regular Customer,1,49,1,137.37,10,137.37,0
15837,Regular Customer,1,64,1,391.98,24,391.98,0
15839,Regular Customer,1,32,3,1048.49,56,349.5,114
15840,Regular Customer,1,58,2,355.56,26,177.78,113
15841,Regular Customer,1,72,4,1224.06,36,306.02,266
15843,Low Value Customer,0,303,1,118.95000000000002,8,118.95,0
15844,Regular Customer,1,45,1,130.73999999999998,11,130.74,0
15845,Regular Customer,1,17,8,3711.77,97,463.97,319
15847,Regular Customer,1,37,2,389.27,22,194.64,249
15850,Regular Customer,1,18,2,234.88,87,117.44,148
15852,Low Value Customer,0,186,2,160.71,22,80.36,10
15853,Regular Customer,1,51,1,110.8,29,110.8,0
15854,Regular Customer,1,3,12,2969.12,105,247.43,357
15855,Regular Customer,1,136,5,712.24,59,142.45,126
15856,VIP Customer,2,3,27,16143.64,295,597.91,361
15857,Regular Customer,1,18,1,297.0,14,297.0,0
15858,Regular Customer,1,15,5,1427.57,145,285.51,351
15860,Regular Customer,1,40,8,965.16,105,120.64,327
15861,Regular Customer,1,11,8,3146.92,339,393.36,254
15862,Regular Customer,1,7,4,832.88,142,208.22,365
15863,Regular Customer,1,25,2,68.84,18,34.42,167
15864,Regular Customer,1,21,6,1936.32,16,322.72,293
15865,Regular Customer,1,40,3,895.13,37,298.38,173
15866,Regular Customer,1,100,1,211.89,43,211.89,0
15867,VIP Customer,2,4,15,3810.14,302,254.01,363
15869,Low Value Customer,0,276,2,149.64,13,74.82,0
15870,Regular Customer,1,32,1,351.44,68,351.44,0
15872,Regular Customer,1,14,2,316.25,101,158.12,0
15874,Regular Customer,1,63,7,4405.88,110,629.41,220
15877,Regular Customer,1,1,2,490.33,122,245.16,16
15880,Low Value Customer,0,368,1,329.03000000000003,95,329.03,0
15881,Low Value Customer,0,311,5,501.39,26,100.28,52
15882,Low Value Customer,0,198,4,516.36,23,129.09,169
15883,Regular Customer,1,1,2,396.48,42,198.24,31
15885,Regular Customer,1,92,3,379.35,18,126.45,216
15886,Regular Customer,1,59,1,181.09,12,181.09,0
15888,Regular Customer,1,80,1,168.31,11,168.31,0
15889,Low Value Customer,0,156,2,420.07,79,210.04,212
15891,Low Value Customer,0,226,1,511.68,60,511.68,0
15894,Low Value Customer,0,252,2,258.25,35,129.12,115
15895,Low Value Customer,0,149,1,179.17,11,179.17,0
15897,Low Value Customer,0,193,2,208.59,17,104.3,0
15898,Regular Customer,1,0,5,1383.83,70,276.77,367
15899,Low Value Customer,0,368,1,56.25,4,56.25,0
15900,Regular Customer,1,23,1,337.28,44,337.28,0
15901,Regular Customer,1,16,3,351.73,102,117.24,138
15903,Regular Customer,1,9,7,5126.76,46,732.39,285
15904,Regular Customer,1,7,1,164.68,30,164.68,0
15906,Regular Customer,1,19,7,1567.69,113,223.96,235
15907,Regular Customer,1,3,3,882.72,175,294.24,206
15909,Low Value Customer,0,173,1,191.94,7,191.94,0
15910,Regular Customer,1,0,8,1228.88,215,153.61,315
15912,Low Value Customer,0,177,2,264.62,19,132.31,54
15916,Regular Customer,1,15,8,1502.86,124,187.86,350
15917,Low Value Customer,0,247,1,123.1,12,123.1,0
15918,Low Value Customer,0,190,2,334.23,33,167.12,80
15919,Regular Customer,1,19,2,525.69,103,262.85,349
15920,Low Value Customer,0,153,4,167.5,53,41.88,0
15921,Low Value Customer,0,172,1,323.03000000000003,24,323.03,0
15922,Low Value Customer,0,372,1,369.5,11,369.5,0
15923,Low Value Customer,0,372,1,127.08,21,127.08,0
15925,Low Value Customer,0,193,1,207.15,12,207.15,0
15930,Regular Customer,1,66,1,426.63,21,426.63,0
15932,Regular Customer,1,3,8,2495.87,93,311.98,285
15933,Regular Customer,1,20,3,1107.46,63,369.15,65
15935,Low Value Customer,0,238,2,416.86,12,208.43,2
15937,Regular Customer,1,63,1,145.35,7,145.35,0
15938,Regular Customer,1,111,5,404.58,13,80.92,211
15939,VIP Customer,2,89,15,6115.01,28,407.67,241
15940,Low Value Customer,0,310,1,35.8,1,35.8,0
15942,Regular Customer,1,133,1,337.44,14,337.44,0
15944,Low Value Customer,0,276,1,325.1,6,325.1,0
15945,Low Value Customer,0,364,1,181.0,2,181.0,0
15947,Regular Customer,1,82,1,1708.24,29,1708.24,0
15948,Regular Customer,1,7,2,955.24,51,477.62,35
15949,Regular Customer,1,16,2,364.72,12,182.36,54
15950,Regular Customer,1,31,4,1744.71,86,436.18,327
15951,Regular Customer,1,8,2,708.22,36,354.11,276
15952,Regular Customer,1,33,4,781.91,65,195.48,191
15953,Regular Customer,1,14,8,1657.28,63,207.16,354
15955,VIP Customer,2,23,14,4416.26,137,315.45,348
15957,Regular Customer,1,31,1,428.89,40,428.89,0
15958,Regular Customer,1,73,1,104.35,7,104.35,0
15963,Regular Customer,1,19,2,470.76,26,235.38,25
15965,Regular Customer,1,16,4,808.87,88,202.22,350
15967,Regular Customer,1,22,2,397.68,73,198.84,295
15969,Regular Customer,1,2,3,666.1,20,222.03,182
15970,Low Value Customer,0,303,1,314.1,11,314.1,0
15971,VIP Customer,2,17,12,4199.85,10,349.99,293
15973,Low Value Customer,0,366,1,307.82000000000005,4,307.82,0
15974,Regular Customer,1,38,7,3442.15,141,491.74,249
15975,Regular Customer,1,83,1,371.01,24,371.01,0
15976,Low Value Customer,0,164,2,427.64,83,213.82,54
15977,Regular Customer,1,16,2,1054.73,48,527.36,21
15978,Regular Customer,1,76,1,1098.78,49,1098.78,0
15980,Regular Customer,1,88,3,2398.86,40,799.62,165
15981,Regular Customer,1,24,8,3408.48,53,426.06,286
15983,Regular Customer,1,21,4,1465.12,82,366.28,351
15984,Regular Customer,1,2,10,2780.63,217,278.06,365
15985,Regular Customer,1,122,2,1142.42,29,571.21,113
15986,Regular Customer,1,29,1,168.12,14,168.12,0
15987,Regular Customer,1,11,7,1432.77,110,204.68,356
15988,Regular Customer,1,18,1,156.78,26,156.78,0
15990,Regular Customer,1,43,2,792.11,52,396.06,243
15992,Regular Customer,1,3,1,41.99,3,41.99,0
15993,Regular Customer,1,8,7,2777.67,335,396.81,35
15994,Regular Customer,1,54,1,414.27,31,414.27,0
15996,Regular Customer,1,87,6,1032.58,103,172.1,277
15998,Regular Customer,1,36,5,3080.22,370,616.04,325
16000,VIP Customer,2,2,3,12393.7,9,4131.23,0
16003,Regular Customer,1,29,5,2735.37,82,547.07,329
16005,Regular Customer,1,11,4,578.71,173,144.68,258
16006,Low Value Customer,0,210,1,101.4,8,101.4,0
16007,Regular Customer,1,47,4,1693.81,221,423.45,167
16008,Regular Customer,1,23,3,478.78,29,159.59,180
16009,Regular Customer,1,21,4,972.11,68,243.03,137
16010,Low Value Customer,0,245,3,392.4,62,130.8,116
16011,VIP Customer,2,7,16,3352.96,99,209.56,357
16012,Regular Customer,1,34,3,1415.29,87,471.76,119
16014,Regular Customer,1,37,3,646.83,123,215.61,253
16015,Regular Customer,1,3,3,704.55,146,234.85,45
16016,Regular Customer,1,2,8,1465.51,156,183.19,363
16017,Regular Customer,1,46,1,211.88,26,211.88,0
16018,Regular Customer,1,38,2,408.9,26,204.45,141
16019,Regular Customer,1,46,9,3786.24,133,420.69,317
16020,Regular Customer,1,16,3,851.01,42,283.67,48
16022,Low Value Customer,0,259,1,602.63,68,602.63,0
16023,Regular Customer,1,45,3,719.81,90,239.94,220
16024,Regular Customer,1,11,1,251.03,61,251.03,0
16025,Regular Customer,1,29,1,439.66,28,439.66,0
16026,Regular Customer,1,42,1,236.09,30,236.09,0
16027,Regular Customer,1,91,6,934.62,11,155.77,210
16030,Low Value Customer,0,309,1,331.24,28,331.24,0
16031,Regular Customer,1,91,2,547.9,91,273.95,154
16033,VIP Customer,2,5,20,8778.82,538,438.94,364
16034,Low Value Customer,0,195,3,437.7,18,145.9,136
16036,Regular Customer,1,86,2,758.92,55,379.46,176
16037,Low Value Customer,0,269,3,855.02,37,285.01,88
16038,Regular Customer,1,7,3,471.78,24,157.26,194
16040,Regular Customer,1,64,3,1313.55,57,437.85,203
16041,Regular Customer,1,30,3,3166.4,6,1055.47,110
16042,Regular Customer,1,21,5,1177.47,68,235.49,310
16043,Regular Customer,1,37,4,773.99,30,193.5,280
16045,Regular Customer,1,119,4,1340.7,71,335.18,170
16048,Low Value Customer,0,372,2,256.44,8,128.22,0
16049,Regular Customer,1,39,3,1074.81,248,358.27,34
16050,Low Value Customer,0,173,1,137.9,10,137.9,0
16052,Regular Customer,1,53,1,362.06,34,362.06,0
16053,Regular Customer,1,32,2,1511.95,81,755.98,89
16054,Low Value Customer,0,144,1,783.9,70,783.9,0
16055,Low Value Customer,0,220,1,134.8,8,134.8,0
16056,Regular Customer,1,44,1,650.75,66,650.75,0
16057,Regular Customer,1,15,7,2263.12,109,323.3,268
16059,Regular Customer,1,65,6,1453.16,126,242.19,301
16062,Regular Customer,1,9,4,1153.62,50,288.4,355
16063,Low Value Customer,0,259,1,335.32,23,335.32,0
16065,Low Value Customer,0,364,1,367.14,71,367.14,0
16066,Regular Customer,1,16,5,1521.04,77,304.21,107
16070,Regular Customer,1,21,2,852.15,32,426.08,9
16071,Regular Customer,1,44,1,326.24,21,326.24,0
16072,Low Value Customer,0,287,1,584.3199999999999,23,584.32,0
16073,Low Value Customer,0,296,1,122.4,1,122.4,0
16076,Regular Customer,1,2,10,2234.73,71,223.47,205
16078,Low Value Customer,0,283,1,79.2,1,79.2,0
16079,Regular Customer,1,16,3,1352.0,18,450.67,23
16080,Regular Customer,1,81,2,217.16,10,108.58,192
16081,Regular Customer,1,55,5,2799.42,175,559.88,310
16083,Regular Customer,1,100,2,1317.62,31,658.81,259
16084,Low Value Customer,0,298,1,436.18,38,436.18,0
16085,Regular Customer,1,22,5,981.51,123,196.3,297
16086,Regular Customer,1,58,5,1121.39,24,224.28,307
16091,Low Value Customer,0,154,2,315.06,16,157.53,43
16092,Regular Customer,1,114,3,817.86,37,272.62,139
16093,Regular Customer,1,106,1,17.0,1,17.0,0
16094,Regular Customer,1,11,4,1078.23,48,269.56,207
16096,Low Value Customer,0,263,1,320.62,12,320.62,0
16097,Low Value Customer,0,239,1,185.05,10,185.05,0
16098,Regular Customer,1,87,7,2005.63,34,286.52,286
16099,Regular Customer,1,49,3,731.9,29,243.97,175
16101,Regular Customer,1,70,1,1290.7,76,1290.7,0
16102,Regular Customer,1,41,3,1842.14,41,614.05,86
16103,Regular Customer,1,6,6,1429.64,30,238.27,226
16104,Regular Customer,1,61,1,298.21,28,298.21,0
16105,Low Value Customer,0,248,1,336.96,13,336.96,0
16106,Regular Customer,1,65,1,108.38,6,108.38,0
16107,Regular Customer,1,17,7,3204.1600000000003,16,457.74,165
16108,Regular Customer,1,84,1,842.5,48,842.5,0
16109,Low Value Customer,0,218,2,611.88,18,305.94,89
16110,Regular Customer,1,44,3,1320.95,283,440.32,266
16112,Regular Customer,1,142,4,195.74,15,48.93,195
16113,Low Value Customer,0,182,1,161.38,30,161.38,0
16114,Low Value Customer,0,170,1,135.75000000000003,8,135.75,0
16115,Regular Customer,1,9,8,1660.88,169,207.61,282
16116,Low Value Customer,0,211,1,612.78,34,612.78,0
16117,Low Value Customer,0,189,1,232.21,30,232.21,0
16119,Regular Customer,1,7,2,423.36,14,211.68,64
16120,Regular Customer,1,58,4,1309.14,26,327.29,0
16121,Regular Customer,1,56,2,854.66,170,427.33,158
16122,Regular Customer,1,72,4,684.4200000000001,26,171.1,293
16123,Regular Customer,1,51,1,307.78,16,307.78,0
16124,Low Value Customer,0,316,1,249.0,11,249.0,0
16125,Low Value Customer,0,366,1,289.35,13,289.35,0
16126,Regular Customer,1,28,4,6287.77,57,1571.94,267
16127,Regular Customer,1,38,1,656.25,40,656.25,0
16128,Regular Customer,1,17,5,1880.22,76,376.04,264
16131,Regular Customer,1,51,6,3506.54,55,584.42,188
16133,VIP Customer,2,3,33,14589.04,219,442.09,314
16134,Regular Customer,1,21,2,618.09,34,309.04,337
16135,Low Value Customer,0,262,1,517.55,21,517.55,0
16136,Regular Customer,1,59,3,709.38,35,236.46,217
16139,Regular Customer,1,18,3,635.41,25,211.8,187
16140,Regular Customer,1,65,2,725.18,32,362.59,305
16141,Regular Customer,1,87,1,620.4,30,620.4,0
16142,Low Value Customer,0,249,1,535.34,37,535.34,0
16143,Regular Customer,1,2,6,2424.94,75,404.16,365
16144,Low Value Customer,0,246,1,175.2,1,175.2,0
16145,VIP Customer,2,8,11,3799.49,134,345.41,351
16146,Low Value Customer,0,156,3,734.13,26,244.71,74
16147,Regular Customer,1,133,1,375.0,22,375.0,0
16148,Low Value Customer,0,295,1,76.32000000000001,1,76.32,0
16149,Regular Customer,1,4,2,280.52,18,140.26,137
16150,Regular Customer,1,42,5,2053.02,91,410.6,329
16152,Low Value Customer,0,268,1,1829.04,29,1829.04,0
16153,Regular Customer,1,49,5,1824.23,78,364.85,305
16156,Regular Customer,1,8,9,3092.04,108,343.56,302
16157,Regular Customer,1,15,3,656.69,12,218.9,56
16159,Low Value Customer,0,281,1,348.2,14,348.2,0
16160,Regular Customer,1,64,2,1025.44,20,512.72,20
16161,VIP Customer,2,1,19,5533.67,286,291.25,367
16162,Low Value Customer,0,251,1,37.4,2,37.4,0
16163,Low Value Customer,0,231,2,856.6,5,428.3,132
16164,Regular Customer,1,16,3,822.48,27,274.16,25
16168,VIP Customer,2,10,27,3787.6,57,140.28,359
16169,Regular Customer,1,7,4,1822.97,71,455.74,67
16170,Regular Customer,1,50,6,1885.05,106,314.18,197
16171,Regular Customer,1,58,1,73.2,3,73.2,0
16172,Regular Customer,1,94,5,1140.21,52,228.04,146
16173,Regular Customer,1,15,6,1418.32,70,236.39,82
16174,Regular Customer,1,125,3,1009.55,19,336.52,25
16175,Regular Customer,1,93,4,1037.59,45,259.4,145
16177,Regular Customer,1,49,1,331.95,15,331.95,0
16178,Low Value Customer,0,137,1,197.9,8,197.9,0
16179,Regular Customer,1,60,1,215.83,11,215.83,0
16180,VIP Customer,2,99,8,10254.18,90,1281.77,152
16181,Regular Customer,1,72,1,305.54,11,305.54,0
16182,VIP Customer,2,71,4,6617.65,17,1654.41,222
16183,Regular Customer,1,66,1,338.71000000000004,15,338.71,0
16184,Regular Customer,1,63,6,1158.79,26,193.13,147
16185,Regular Customer,1,16,2,529.41,31,264.7,215
16186,VIP Customer,2,22,12,4006.94,87,333.91,349
16187,VIP Customer,2,31,15,6911.4400000000005,160,460.76,252
16188,Regular Customer,1,44,4,981.86,65,245.46,198
16189,Regular Customer,1,15,2,215.48,9,107.74,69
16190,Regular Customer,1,39,1,215.08,6,215.08,0
16191,VIP Customer,2,2,13,5180.52,65,398.5,357
16193,Low Value Customer,0,236,1,314.45,19,314.45,0
16198,Regular Customer,1,74,1,400.681,15,400.68,0
16200,Regular Customer,1,3,2,1068.87,149,534.44,159
16201,Regular Customer,1,2,4,1863.47,74,465.87,106
16202,Low Value Customer,0,360,1,365.27,18,365.27,0
16203,Regular Customer,1,58,4,592.9,27,148.22,313
16204,Regular Customer,1,22,1,384.18,45,384.18,0
16205,Regular Customer,1,30,4,757.63,73,189.41,148
16206,Regular Customer,1,54,4,537.0600000000001,52,134.27,272
16207,Regular Customer,1,24,1,394.38,19,394.38,0
16208,Regular Customer,1,44,2,664.26,61,332.13,244
16209,Regular Customer,1,88,5,2262.62,37,452.52,157
16211,Regular Customer,1,88,1,547.02,23,547.02,0
16212,Regular Customer,1,18,2,690.34,40,345.17,264
16213,Regular Customer,1,78,1,159.0,6,159.0,0
16214,Low Value Customer,0,170,3,1062.75,36,354.25,98
16215,Regular Customer,1,80,1,242.35,14,242.35,0
16216,Low Value Customer,0,266,1,914.93,37,914.93,0
16217,Low Value Customer,0,234,2,304.25,13,152.12,46
16218,Regular Customer,1,29,7,3084.68,56,440.67,343
16221,Regular Customer,1,36,3,860.86,90,286.95,330
16222,Low Value Customer,0,317,1,773.5500000000001,120,773.55,0
16224,Regular Customer,1,56,4,1295.3,90,323.82,192
16225,Regular Customer,1,44,5,1096.32,109,219.26,232
16226,Low Value Customer,0,202,3,255.12,6,85.04,32
16227,Low Value Customer,0,224,1,314.22,6,314.22,0
16229,Regular Customer,1,86,2,1010.6,46,505.3,125
16230,Low Value Customer,0,189,2,542.03,32,271.02,30
16232,Regular Customer,1,43,4,990.88,24,247.72,171
16233,Regular Customer,1,70,3,536.6800000000001,22,178.89,295
16235,Regular Customer,1,40,5,867.31,42,173.46,291
16236,Regular Customer,1,77,1,432.2,20,432.2,0
16239,Regular Customer,1,56,2,414.2,18,207.1,132
16240,Regular Customer,1,23,2,3718.8,126,1859.4,53
16241,Regular Customer,1,9,13,2590.31,347,199.25,360
16242,Regular Customer,1,7,7,3579.86,184,511.41,268
16243,Regular Customer,1,33,2,409.1,49,204.55,21
16244,Low Value Customer,0,211,2,1522.75,88,761.38,160
16245,Regular Customer,1,23,3,1413.66,80,471.22,233
16247,Low Value Customer,0,169,1,114.56,16,114.56,0
16248,Regular Customer,1,61,1,152.94,7,152.94,0
16249,Regular Customer,1,52,5,1800.07,67,360.01,186
16250,Low Value Customer,0,260,2,389.44,22,194.72,112
16253,Regular Customer,1,66,2,3683.86,114,1841.93,188
16255,Regular Customer,1,16,8,2619.91,146,327.49,348
16256,Low Value Customer,0,266,1,752.4300000000001,13,752.43,0
16257,Low Value Customer,0,176,1,46.95,2,46.95,0
16258,Regular Customer,1,44,5,5203.51,111,1040.7,173
16260,Regular Customer,1,50,1,1035.45,18,1035.45,0
16261,Regular Customer,1,16,4,728.54,98,182.14,228
16265,VIP Customer,2,8,9,5447.0,164,605.22,355
16266,Regular Customer,1,73,7,861.89,44,123.13,132
16268,Regular Customer,1,70,2,667.65,45,333.82,0
16270,Low Value Customer,0,352,1,1141.24,54,1141.24,0
16271,Regular Customer,1,2,5,1404.64,89,280.93,355
16272,Regular Customer,1,116,1,411.7,25,411.7,0
16274,Low Value Customer,0,372,1,351.75,64,351.75,0
16275,Low Value Customer,0,196,1,559.87,33,559.87,0
16276,Low Value Customer,0,176,1,810.6000000000001,6,810.6,0
16278,Regular Customer,1,99,1,566.38,23,566.38,0
16279,Regular Customer,1,20,3,1502.78,102,500.93,155
16281,Regular Customer,1,71,1,2062.06,17,2062.06,0
16282,Low Value Customer,0,339,1,168.3,11,168.3,0
16283,Regular Customer,1,5,5,1570.81,117,314.16,202
16284,Regular Customer,1,30,2,812.68,87,406.34,19
16287,Low Value Customer,0,169,1,142.5,8,142.5,0
16292,Regular Customer,1,121,1,302.25,17,302.25,0
16293,Regular Customer,1,21,10,2248.99,102,224.9,345
16295,Regular Customer,1,9,4,1328.55,70,332.14,54
16297,Low Value Customer,0,268,1,301.9,20,301.9,0
16298,Regular Customer,1,22,3,598.2,22,199.4,164
16302,Regular Customer,1,126,1,233.22,11,233.22,0
16303,Regular Customer,1,25,3,5360.63,119,1786.88,307
16305,Low Value Customer,0,138,1,361.22,22,361.22,0
16306,Low Value Customer,0,213,6,632.27,36,105.38,153
16308,Regular Customer,1,37,4,2560.0,1,640.0,223
16309,Regular Customer,1,105,2,706.57,39,353.28,134
16311,Regular Customer,1,17,2,616.26,35,308.13,31
16313,Regular Customer,1,2,2,274.15000000000003,16,137.08,46
16315,Low Value Customer,0,330,1,226.37,14,226.37,0
16316,Regular Customer,1,63,8,2938.91,120,367.36,293
16317,Regular Customer,1,119,3,1341.65,64,447.22,177
16318,Regular Customer,1,34,1,328.15,19,328.15,0
16319,Low Value Customer,0,217,1,404.4,3,404.4,0
16320,Low Value Customer,0,171,2,1038.46,56,519.23,40
16321,Regular Customer,1,71,5,373.65,7,74.73,251
16322,Regular Customer,1,0,2,326.75,28,163.38,35
16323,Low Value Customer,0,195,1,207.50000000000003,1,207.5,0
16324,Regular Customer,1,127,3,408.59,100,136.2,48
16325,Regular Customer,1,46,3,594.24,14,198.08,198
16326,VIP Customer,2,5,14,3039.2200000000003,158,217.09,328
16327,Regular Customer,1,13,6,3820.27,142,636.71,355
16330,Regular Customer,1,17,3,251.91,39,83.97,94
16332,Regular Customer,1,27,7,1582.8,125,226.11,277
16337,Regular Customer,1,36,1,151.05,10,151.05,0
16338,Low Value Customer,0,156,1,214.8,11,214.8,0
16339,Low Value Customer,0,283,1,94.05,17,94.05,0
16340,Regular Customer,1,106,1,534.31,124,534.31,0
16341,Regular Customer,1,24,4,1971.87,60,492.97,176
16342,Regular Customer,1,74,4,322.41,10,80.6,104
16343,Regular Customer,1,15,2,328.58,29,164.29,0
16344,Low Value Customer,0,157,1,101.1,1,101.1,0
16345,Regular Customer,1,43,1,565.46,35,565.46,0
16347,Regular Customer,1,10,2,847.45,61,423.72,25
16348,Regular Customer,1,31,7,1415.65,157,202.24,207
16349,Low Value Customer,0,290,1,53.5,9,53.5,0
16350,Regular Customer,1,20,4,1116.47,40,279.12,312
16351,Low Value Customer,0,332,1,153.9,8,153.9,0
16352,Regular Customer,1,17,2,494.44,28,247.22,20
16353,VIP Customer,2,3,23,6675.71,51,290.25,366
16354,Regular Customer,1,62,2,395.8,38,197.9,9
16356,Low Value Customer,0,197,3,211.77,20,70.59,79
16357,Regular Customer,1,32,3,658.88,31,219.63,180
16358,Regular Customer,1,0,4,2027.5,82,506.88,183
16359,Regular Customer,1,6,9,1750.92,39,194.55,324
16360,Regular Customer,1,4,6,3450.41,365,575.07,83
16361,Regular Customer,1,9,4,891.21,87,222.8,61
16362,Regular Customer,1,31,5,709.99,58,142.0,58
16363,Regular Customer,1,52,1,109.36,5,109.36,0
16364,Regular Customer,1,11,2,705.79,48,352.9,125
16365,Regular Customer,1,17,9,1540.42,45,171.16,349
16366,Regular Customer,1,18,1,327.3,18,327.3,0
16367,Regular Customer,1,36,2,800.67,123,400.34,325
16368,Regular Customer,1,1,2,479.91,58,239.96,25
